turno,operador_id,maquina_id,producto_id,cantidad_producida,unidades_defectuosas,eficiencia_porcentual
2,14,7,7,100,2,85.04845569883089
2,1,8,4,90,0,86.53416548876349
1,13,4,1,94,3,85.57898191143951
3,15,6,5,103,1,82.74055846316776
3,7,3,2,105,2,78.12537834804112
2,15,8,8,106,2,87.01905687307688
2,20,4,4,94,4,84.17676382412279
3,10,3,1,75,3,84.97
3,14,4,10,110,1,85.34343894845902
2,6,6,7,133,2,90.3485591048498
2,14,7,12,86,2,69.83683175734075
3,12,7,11,97,0,80.86507698002274
1,11,4,2,101,3,88.48059250450996
2,20,8,3,91,4,87.84010344252795
3,19,7,14,116,1,82.87056449755198
3,2,2,9,77,1,83.57885678552458
3,20,8,15,95,1,77.53160210012574
3,1,9,13,103,2,86.2220780560035
1,8,5,9,126,2,94.58107554329752
3,14,4,2,98,3,85.11546449586439
2,9,4,3,123,2,84.97
1,2,4,11,86,1,87.62910043467144
3,5,6,12,95,2,82.68137512384979
1,8,4,9,101,3,81.70684436445562
2,16,7,1,108,0,88.08354682187394
3,16,7,2,97,1,81.39186145483633
2,13,5,11,106,1,90.50459848481688
3,20,5,2,79,2,87.22499629562023
3,15,10,10,96,2,85.30853345869065
3,1,8,14,103,1,82.27317022921358
3,3,7,3,95,0,85.64305397261145
3,6,7,10,87,2,86.26937559977272
1,14,6,3,114,1,80.61827464533835
3,4,7,10,99,5,85.81021895438728
3,18,7,13,95,3,91.04903783167914
1,15,10,2,90,1,83.61391567845318
1,9,2,8,79,1,83.82213249975526
1,18,10,8,115,2,81.10053045024785
1,3,2,8,92,3,88.54077697275181
1,10,10,2,103,3,80.51698152389031
1,17,7,15,104,0,75.42052353787241
3,7,10,13,97,1,83.20885389873767
3,15,7,9,101,1,82.27056653646038
2,1,7,11,106,2,89.43067206085829
3,11,5,7,101,3,88.55583818338638
3,17,1,12,101,1,82.27448387337293
1,5,2,5,104,1,80.00795099576632
1,7,9,7,111,4,78.43683988993398
3,19,8,8,101,2,84.88580088962986
2,15,8,9,102,3,84.97
1,3,10,2,93,1,88.83248883727812
3,15,1,6,103,3,87.18705550598834
3,5,6,9,101,1,83.5989967070588
2,12,9,13,120,1,85.7359496291774
2,20,8,6,92,0,95.24542990610256
1,5,3,2,86,1,81.52185805881241
2,3,4,1,99,1,81.58722073820114
3,9,3,12,111,2,78.35381155830164
3,9,6,3,104,2,83.15512333715891
2,7,9,11,101,1,85.54826377246901
2,2,8,5,91,0,87.04762113784012
2,16,10,7,99,1,82.08365556131007
2,9,4,10,122,1,86.2158309980885
1,13,2,10,117,0,73.18929121749271
2,19,8,3,97,5,78.25699854370689
1,20,8,9,111,1,87.33485104519224
3,17,6,10,103,3,87.8127114627729
2,6,8,12,99,2,92.96511773799944
1,4,9,4,81,4,82.04185402642463
2,1,1,10,104,2,83.99498057181704
3,18,9,2,115,0,83.31448275716681
3,19,2,3,105,1,87.6735419821807
3,9,1,5,103,1,81.08915922122726
2,13,8,3,100,3,86.38988680010233
2,8,8,5,100,1,89.48606026615825
1,13,4,4,109,1,89.76908137285409
3,15,8,13,95,0,93.65040137170152
2,11,7,11,110,2,78.22672605004655
3,12,2,10,97,3,87.12868674056624
3,14,5,13,94,3,80.46221645896532
1,4,10,3,108,0,76.76694126125817
1,1,4,12,91,1,76.56100423909322
1,4,3,6,92,1,88.26914384733297
1,19,1,8,99,1,82.15304410785683
3,9,5,13,99,2,80.78406662939243
1,10,10,12,93,1,90.01871494333044
1,4,8,4,107,4,83.09011746400454
1,20,9,9,103,2,85.9188747741666
1,9,7,6,81,1,76.74409597547611
3,13,1,5,93,3,86.34386472497897
1,12,1,3,95,1,85.74450449393198
3,11,1,5,97,2,88.23778048249564
2,12,2,5,104,2,82.56874642246095
3,18,1,14,101,3,87.14808200972827
3,12,4,15,89,1,80.5295532478853
1,16,10,12,80,1,85.71673488118938
2,5,9,12,103,0,93.53976176574793
2,20,4,4,100,3,80.14507564910562
2,12,4,12,109,3,82.7958927625324
2,11,7,6,102,2,86.3382489022056
3,9,9,3,111,3,82.93193712710499
2,18,7,10,93,3,85.61401115799667
3,3,1,1,107,2,81.73039053077363
3,20,1,7,90,1,84.80397492619288
3,17,4,7,110,1,82.63857243246278
2,14,4,12,121,3,86.89923170177408
1,1,1,4,93,1,80.44135647616693
1,17,6,9,92,2,81.3308844997539
2,8,10,12,87,3,78.74659755243341
1,5,2,2,110,4,87.81734227085941
1,5,5,15,80,5,92.07192257449664
3,9,8,13,110,1,89.76275565441858
3,3,3,1,101,1,90.41204136464629
2,19,9,15,96,2,86.16385561651428
2,9,7,3,106,0,86.61866094346627
1,18,9,7,93,1,83.769441087773
3,16,1,9,100,1,85.65942541547848
2,1,5,2,88,3,85.5614258715716
2,2,3,6,93,4,79.96554211615872
2,14,4,3,101,0,85.67988834009137
2,14,4,5,112,5,74.59583883806687
2,1,7,12,90,1,80.49163356604173
2,16,10,9,100,3,84.97
1,15,8,3,87,2,83.94905672233398
3,15,10,1,109,0,90.39256316551612
3,12,5,5,90,0,85.75442219731121
2,16,10,1,104,3,74.63029402375908
3,14,7,8,81,0,90.75808466182276
3,15,3,7,93,5,85.20102997546415
3,15,3,15,117,5,85.42018714130464
2,19,3,11,107,0,78.08523594002376
2,8,4,2,100,1,87.79260448155108
3,2,6,14,109,3,90.17389490668342
3,2,5,11,88,0,90.79518785839387
2,10,8,9,102,0,85.93706317469793
1,3,5,5,87,4,94.01226833902363
3,17,5,7,91,1,82.71416863203095
1,8,10,4,94,0,78.02178240074511
3,4,2,12,84,3,84.97
1,14,5,13,94,2,86.75202114824754
1,10,7,1,110,0,70.635792104449
1,1,2,14,99,5,92.9351312280915
2,4,6,8,105,3,82.65095260094886
1,1,7,13,100,2,92.19668305204226
1,17,5,1,89,2,84.8085506303047
1,17,9,3,108,3,82.15110651283128
3,7,4,6,97,1,84.7076090810864
1,20,10,8,96,1,87.1414264935301
3,15,1,8,102,3,88.29189769307787
1,13,8,2,116,1,82.55001824852808
1,2,8,9,115,4,79.93241234463117
2,19,7,4,113,5,84.83693593045342
3,13,8,4,91,3,81.29563427804479
1,11,2,15,99,0,78.42558351771227
3,15,3,14,92,1,84.11104134756758
3,10,9,2,108,0,82.11059558567555
2,9,1,1,112,3,81.43643536066962
2,9,8,10,99,0,80.021991138267
2,20,8,7,99,0,91.03120733429554
2,1,7,11,112,3,77.54789547295914
2,17,5,10,97,4,87.29101119764877
2,12,4,3,88,2,87.1216257264668
2,10,10,4,91,0,88.93582105288478
2,5,10,11,95,1,87.06313924189774
1,18,10,9,99,6,81.35006959521426
3,15,10,6,99,0,88.51090836961448
2,6,6,14,106,6,77.03981434880643
2,7,1,1,105,2,84.97
3,17,5,9,83,3,88.68087428738554
1,6,4,9,103,0,73.30914694654207
3,8,4,5,102,2,85.77995270310906
3,12,7,8,93,1,84.21022535338878
2,14,9,7,107,1,87.13354018874544
3,12,8,11,111,3,79.87780065765985
3,10,8,8,102,1,79.3255754578767
2,20,5,9,101,1,87.27867686683398
2,15,6,14,96,2,90.48572286964698
2,7,2,2,83,3,82.49272599460221
2,9,3,10,112,2,82.40290807808924
3,10,5,5,95,2,84.02171674725662
3,10,2,8,121,1,80.28145656754798
1,16,3,3,97,4,74.19291978476448
1,7,4,11,100,4,83.30678097169064
3,5,6,15,83,2,92.80191711573708
1,3,5,11,95,0,77.43980240007238
3,18,10,6,106,3,74.17918341884138
1,11,4,6,105,1,93.34119365545438
2,15,2,7,98,2,84.97
1,20,5,13,91,4,84.90926830484632
2,5,5,11,102,3,87.95832642569147
2,12,7,3,111,3,85.10388871796995
2,4,1,8,102,2,75.34633183118797
2,15,4,8,104,3,87.93183810561737
1,9,5,9,108,5,89.08423408954704
3,7,8,8,103,3,86.4956477778701
2,10,8,3,95,2,76.68014370235751
1,13,1,6,99,1,69.17654412427999
2,8,5,9,111,5,79.5208884234903
1,12,10,1,101,1,76.79762140607085
1,19,1,3,97,1,78.47403679916818
1,1,1,2,96,2,84.08882811822993
3,16,2,12,102,0,97.64377891803764
1,17,2,8,111,4,83.19611209904883
1,18,9,6,102,3,80.20662651699772
3,11,4,10,108,1,85.75121158472244
3,18,3,11,83,1,84.9421268568069
1,7,1,11,99,3,91.14587378716682
3,18,2,8,101,3,75.45218114427392
2,8,6,2,110,1,78.90642308843667
2,6,9,11,94,2,89.66211293357497
3,7,5,6,105,3,91.98468643676053
3,10,4,7,100,3,87.92648955787027
1,11,5,8,117,0,84.50325972464708
3,13,9,9,119,0,95.92750458291148
1,9,7,5,101,1,90.7866776261748
2,7,8,11,114,3,88.15953477401936
3,9,4,3,92,0,91.63294976404026
1,13,8,2,106,0,82.72575381905041
1,3,6,8,111,1,87.87686909895359
2,3,5,1,93,0,79.45189280557452
3,1,7,10,95,3,91.10198195115696
2,20,6,15,109,2,86.19902574375854
1,2,3,6,85,0,84.97
1,3,5,2,96,4,92.39449014681075
3,15,9,3,93,3,84.45801334928044
1,6,7,8,115,2,86.9430163190777
3,13,4,1,106,2,83.18907756996198
2,1,7,6,95,2,83.7102874844628
3,20,5,3,88,3,80.72664434809589
3,19,2,6,108,2,90.18990596232122
1,1,6,3,114,2,89.28461018575933
1,2,7,11,98,2,89.12712090225067
3,15,8,11,93,1,76.85213757475756
1,14,6,8,106,0,83.54587416162154
1,19,8,5,102,2,79.88728590532686
1,11,7,4,88,4,80.30644751303565
3,15,2,9,101,2,84.86775342948685
1,6,6,15,103,5,89.27233511146632
3,20,9,5,108,0,84.37220131012796
1,9,6,12,99,1,76.72881150282478
2,5,4,14,120,2,89.06075258066932
1,20,7,4,91,3,85.2739137486418
1,2,3,8,110,1,78.1407738360556
3,6,5,8,116,2,83.45461073068087
3,18,1,8,102,0,84.4137894083212
1,19,10,4,92,1,88.25841426067005
2,9,3,13,98,1,88.17089340124087
1,6,8,1,110,2,90.07012679597456
1,14,9,2,100,2,81.07253862730305
2,13,9,4,88,1,85.46946292522195
3,11,10,10,109,2,85.48682768918069
1,12,2,2,102,1,94.1479917967024
3,19,4,11,106,4,84.97
3,19,5,10,114,4,85.93360924960909
2,19,3,14,91,0,88.19428783607732
2,13,1,14,88,1,82.19452026453442
3,14,6,3,105,0,83.80622400402073
1,18,10,9,98,0,84.74688302586924
3,12,2,15,103,2,79.98692067408517
1,4,9,9,93,2,79.04304792727365
1,10,1,14,89,3,86.94733231136729
2,17,9,15,97,1,84.2134416275787
1,4,7,11,80,4,84.35990037137417
1,12,10,9,109,2,88.84049750044014
3,13,2,7,97,5,76.17738610432791
2,4,6,15,114,4,87.93359086941433
1,10,8,4,96,2,84.97
1,3,2,1,102,2,77.96063631356502
2,15,5,3,105,0,87.53040734796822
3,2,6,15,76,3,87.6834675835048
2,17,3,14,107,2,86.55183952394685
2,6,2,8,95,3,88.26185343427942
1,8,6,4,111,1,81.53915495740648
1,3,3,10,112,2,81.97905106750443
3,18,2,10,103,4,89.78845771734005
1,1,1,2,102,2,71.67972996440895
1,16,8,14,104,2,85.02408825910877
2,7,1,8,79,0,85.51459963350781
1,3,5,7,113,2,76.69133926301726
3,4,6,11,92,1,82.81693356222335
2,9,3,10,96,2,84.75159294707838
3,5,7,9,116,2,82.0891247687055
2,19,2,2,121,4,86.67616941227698
1,15,7,15,100,3,85.93490649718213
2,8,2,5,94,2,84.81374720058967
2,6,5,6,104,0,80.2963255411915
1,18,7,13,105,2,73.6743481741836
1,19,3,2,102,3,91.30624312204598
3,15,4,15,106,1,73.62397245479217
3,7,1,2,96,2,76.81656281268664
1,10,3,13,100,1,78.97296868570105
1,6,9,15,105,1,85.95763768506485
1,14,10,14,81,4,83.61105381967535
2,17,5,14,98,1,87.64759376121138
2,9,8,10,98,4,93.10506551389268
2,19,2,14,83,1,85.66262772063705
1,5,3,4,120,1,78.59787698743979
3,7,7,15,103,3,88.64434702125592
1,19,10,8,99,1,89.83722725312879
2,20,4,15,111,3,84.97
2,7,9,14,112,0,86.13771271126186
1,2,7,15,83,2,82.17174954803642
1,16,1,13,113,1,85.96434900805625
2,13,4,11,93,2,82.15802454633946
2,8,10,5,114,0,85.43236754435547
2,6,6,9,110,1,83.26732587251348
1,6,6,4,103,2,94.24017365088856
2,9,10,3,96,3,75.38095947550347
2,4,6,10,103,2,82.88631380814769
3,11,5,15,109,5,93.79669946139065
1,5,3,8,103,0,92.4186569980728
3,17,2,1,109,1,84.6852393281864
3,20,3,9,104,2,78.56703458246066
2,7,9,4,99,2,86.27854800652591
1,15,3,11,109,1,84.97
2,15,3,9,95,1,87.15944450834044
1,14,1,8,111,2,86.79264341216378
3,13,2,3,107,3,85.61600156128544
1,11,3,3,88,2,83.31548330050236
2,13,2,14,98,1,83.21594742549914
2,9,8,9,85,1,89.07131271602745
2,10,6,3,98,3,79.12057931529333
1,4,7,4,101,3,88.74740876915371
3,17,1,9,92,3,85.00208976054107
3,14,6,12,114,2,80.87637303685256
1,18,2,4,103,3,91.18018691759178
2,11,6,11,104,2,76.46656699590717
3,16,3,3,106,2,83.42381812315688
2,1,7,14,106,4,90.2000644128734
1,7,3,7,95,0,84.18154231931764
2,10,9,6,104,3,86.50859720020523
3,9,3,1,109,1,88.10634660268461
3,3,7,14,112,3,91.13813400302236
2,14,4,10,104,1,70.64884914390686
1,15,8,8,103,1,89.3113634004354
2,2,2,1,92,3,86.21343344849042
1,14,8,4,100,5,88.38265438892711
2,16,9,6,99,4,88.87961091627389
3,7,8,6,88,2,74.68248891396786
1,4,6,7,94,0,90.17948869636275
1,18,10,14,109,1,85.7040898926971
1,5,1,11,94,2,84.6410430827139
3,6,7,12,92,2,82.22064210711538
2,7,1,14,94,3,78.98698092593415
3,15,7,5,87,1,85.17497055389012
1,1,2,5,101,4,85.93115717876393
2,4,8,4,98,2,84.97
3,1,2,6,90,4,91.71777609418136
1,11,3,7,102,0,86.32089258784838
1,18,3,10,83,4,83.48014234946248
3,14,1,15,91,2,88.13997895571676
3,11,5,10,95,1,82.61193565779907
3,10,5,1,97,2,73.97819921922198
1,17,10,9,103,2,89.34882144232289
3,4,5,15,85,1,76.63371874160865
1,15,9,14,91,3,92.66141565598632
3,16,6,8,115,0,81.80722059745811
1,13,6,7,113,2,78.32199373739354
1,9,3,9,104,3,84.52778702083087
2,11,5,3,103,1,85.53754083315177
3,11,10,10,98,2,92.60522382195438
3,6,7,4,82,2,89.03490867120081
1,1,3,7,107,1,87.67831103226224
1,6,2,6,94,2,82.30530557554626
1,13,5,14,91,2,92.44761747289702
2,5,3,13,112,5,95.21454553356608
2,15,5,2,102,1,82.04179451184744
1,18,9,2,100,3,81.50346538704919
3,20,10,10,95,1,91.78645623925463
3,14,1,7,113,5,85.9251797127738
2,15,4,9,83,1,88.98132551502637
2,5,10,11,99,3,93.9383035839872
1,4,5,15,83,3,94.58697703859752
3,2,2,12,100,1,88.91324093191076
1,7,2,9,84,3,89.79006400629827
2,10,1,7,101,1,86.99795737071521
3,16,8,11,116,3,94.20751411035695
3,10,2,8,93,2,88.37988295648455
2,18,3,10,95,0,85.97698573577794
1,17,2,3,87,2,90.9538093565274
1,13,4,1,102,3,76.49873301408351
3,1,1,7,94,3,80.37676789586104
2,1,3,8,96,3,83.6707294599848
3,15,5,2,82,2,76.9821647577658
2,1,10,15,101,1,79.1490218715972
1,6,1,9,92,1,84.2963902520907
2,13,4,4,97,1,79.80016526628945
1,1,6,10,92,4,83.92522396385358
2,5,4,11,94,2,84.2266147701021
3,9,7,9,99,2,90.83720193778107
1,17,7,13,103,1,79.0349222239596
3,16,6,3,98,1,85.18483136399645
3,8,9,8,98,1,84.54042869635958
1,17,2,11,99,2,88.46611814153403
1,15,10,2,86,2,79.22565396855086
3,1,8,15,101,0,85.6479876391256
3,12,8,14,124,1,91.82454831701276
3,5,10,3,117,2,87.50675233220238
3,6,4,1,94,1,86.57961490405403
1,1,6,5,102,1,77.1631437420319
1,1,6,4,89,1,89.5739395806807
3,10,5,13,94,2,86.4316463046994
2,10,1,1,116,0,79.4016776399576
2,3,3,10,114,2,82.97508407061274
1,17,7,9,89,2,87.20020707315142
3,19,8,6,104,0,85.29027776168827
3,11,2,6,94,4,84.28043867346771
1,18,3,14,87,1,92.15521628239554
2,2,4,11,93,1,79.33473449099596
2,9,5,2,85,2,82.65626972231645
2,17,3,15,104,2,82.61299363092472
1,14,5,14,88,1,88.40453055785866
2,4,8,7,81,4,85.01793074194534
1,17,8,12,83,3,81.71979169362604
1,17,2,12,109,4,84.04305199716754
3,12,6,15,102,4,86.55788542283958
2,20,4,9,110,1,85.87517449544723
1,18,9,6,106,5,81.65339346080657
2,3,10,11,103,5,74.33623189730793
2,11,2,8,97,0,80.90102348084078
3,18,8,12,96,4,86.86600498046963
2,4,1,5,85,3,90.37352130598411
3,17,6,2,96,0,86.21357210218392
1,18,10,13,95,1,82.07976141159403
2,5,1,15,101,2,86.72334052995433
1,14,2,4,86,1,90.21378669892307
2,10,3,12,115,3,87.93033750344297
1,15,9,1,104,2,91.8962651445018
2,1,5,1,90,4,81.78814243355149
2,16,10,6,101,1,80.14251139866096
2,11,10,15,110,2,91.15441754120955
2,20,2,2,100,0,88.80629535162655
2,6,10,6,98,3,91.60470715057316
2,16,5,1,97,3,86.84835888478628
2,2,5,11,91,1,75.37728955358418
2,1,1,10,111,2,81.820735389869
2,9,3,3,114,2,84.69502697627989
1,12,5,14,97,1,80.94947477551037
3,17,9,9,104,1,87.03830352726094
2,15,10,2,92,1,82.25066121023306
3,19,1,8,92,4,78.1545189478296
2,10,8,6,123,1,89.82218590888043
2,12,1,12,100,5,87.71319825180893
1,14,9,6,118,1,81.74234177608966
1,9,6,7,91,5,82.67006082505524
3,13,1,5,100,1,82.32169532198758
1,3,8,12,83,2,89.01854586250198
1,14,5,11,92,1,88.68618573282049
3,10,7,4,109,0,81.6867737411703
1,16,7,6,105,1,83.34339665453703
2,7,7,8,102,2,91.39124910230456
3,4,6,4,109,2,87.05170472061492
3,20,8,5,85,4,87.45607558969556
2,11,9,7,96,4,92.96954628717432
1,16,2,6,104,1,86.83965123272584
3,20,7,13,91,2,83.43847109385224
3,4,2,4,84,1,83.20048887646048
2,17,6,13,102,4,82.77277467976764
2,13,2,4,92,3,89.80771392242384
1,11,10,10,98,3,88.90935047231982
3,3,6,4,98,1,87.39760431751058
1,9,2,1,117,2,86.14831335242793
1,6,1,5,83,3,88.61159413088275
2,11,7,8,110,4,79.0086807047511
3,16,3,7,100,1,85.05291595581751
3,19,4,5,97,4,83.93702277164876
3,5,6,3,96,6,78.29510252497167
2,14,5,15,91,2,88.8467943663766
2,17,4,15,91,1,85.52757063206461
2,3,9,11,103,2,86.48233101976044
2,4,6,1,91,1,85.39154616081244
2,16,6,13,80,2,80.55823725404721
3,16,2,7,93,4,78.45215513747084
1,4,6,13,89,2,76.48115132214444
3,19,7,15,100,0,81.80837763858368
1,17,8,11,105,5,85.8117445929268
2,13,8,3,102,1,92.15847487975596
1,1,9,4,100,2,74.95155411708832
3,12,10,14,102,1,74.6650854267196
3,4,3,5,112,4,82.12207725650944
1,11,10,13,89,5,88.49425488191353
2,5,7,15,82,3,87.47224588321849
2,2,7,12,81,3,83.96934149031532
3,17,1,8,102,1,75.12496347956369
1,8,8,13,96,4,77.01073998424937
2,6,4,7,94,2,90.55626609464692
2,9,5,9,126,4,86.49750341160623
3,13,6,11,103,4,89.73451193567709
2,11,3,3,92,1,88.96785481673687
1,16,5,14,93,2,95.44644127562428
3,16,10,11,97,3,82.81567978246535
3,2,5,10,104,2,83.1638195046759
1,10,1,1,98,2,86.83591029797988
3,12,3,1,97,4,90.65035862598135
2,8,3,12,107,1,76.78207711224897
2,11,1,10,91,2,82.27604042473435
1,10,7,13,93,2,84.26729608057491
2,13,1,14,111,4,84.97
1,17,7,1,103,3,88.49350266259981
1,7,4,2,107,1,91.94273317400643
2,3,9,2,114,2,89.26171339196269
1,20,7,7,100,4,84.97
2,13,5,9,104,3,85.79297246759742
3,19,7,8,93,1,85.50864455710534
3,7,9,15,98,2,94.41425845389432
1,9,10,4,80,2,89.07547144377283
2,19,6,2,97,1,79.80975348201679
2,13,1,3,91,3,84.24932638777044
3,8,6,10,90,6,81.23391876548361
3,18,1,5,97,2,90.56205800340092
2,2,4,9,109,2,76.71378822904346
1,18,8,8,94,3,84.97
3,18,5,13,101,1,82.66380116748482
1,11,5,12,98,0,82.73306664397036
1,1,10,14,109,0,80.80708148230131
3,14,8,3,96,2,83.55902570458956
1,16,8,9,103,3,90.09599188021332
1,11,1,10,104,0,86.48345105599277
2,1,5,3,100,4,87.34639306890887
1,7,5,10,88,1,89.76962426818167
2,16,8,12,106,0,88.83398133337249
3,14,1,14,101,3,76.21288604636895
3,15,7,8,123,2,85.14496250713363
2,14,7,1,106,2,84.9362477864176
3,11,9,4,95,2,78.35198432097566
1,16,2,4,85,2,92.49678483225745
1,19,3,6,93,2,79.08942174096505
1,17,4,12,105,2,82.5599096656936
3,6,1,12,117,1,84.1685929786376
1,11,7,2,95,2,89.43077257503842
3,17,10,7,103,5,83.60809667270009
1,9,3,5,101,0,80.80580792676103
2,18,3,10,94,1,92.58939452122334
3,17,3,6,93,0,86.60884749888648
3,12,8,11,104,6,77.9640414858463
1,5,9,14,102,3,85.63259399216719
3,11,10,6,97,3,88.43528885192698
3,4,2,14,84,1,86.66447440218448
2,4,10,14,102,1,88.1518179288367
2,3,10,12,99,3,86.82129739056326
1,17,1,14,88,3,81.59082470063449
2,7,9,11,100,2,76.8551305440305
1,4,6,6,105,1,91.2005875591524
1,13,9,10,115,0,84.3752770562095
1,12,6,12,100,0,86.66432674145925
3,1,2,8,70,4,84.13767447424584
2,19,1,10,76,2,83.57922675647515
1,20,8,4,81,0,89.79177698669824
2,18,3,10,109,3,84.21749679457169
1,11,1,8,108,5,88.5161615467047
2,20,8,9,111,1,77.33808735231999
2,3,1,13,95,3,77.92678576554552
1,17,8,13,92,2,81.36194786115594
3,12,1,4,104,3,73.27159977860534
2,10,9,1,109,2,85.69336450191534
3,8,9,3,97,3,79.4265718269688
3,15,9,1,113,2,83.2447169409616
1,5,3,7,100,3,82.84743593576898
1,4,4,12,102,1,81.77452525655688
1,20,5,1,99,1,77.79942659175275
2,19,6,11,116,1,87.38486209179506
1,4,9,4,99,1,88.22111861483673
1,15,4,13,104,2,87.79849402766351
2,17,6,14,106,2,83.57144436965986
2,12,1,1,108,2,84.21896306835976
1,3,2,13,115,4,78.54068989770086
1,10,8,13,97,0,83.75016100279186
1,15,4,2,106,2,83.320602640642
1,10,10,11,126,3,86.24054069689099
3,18,7,15,92,1,80.73284649072393
3,1,4,14,100,1,84.83200703435256
1,3,9,1,88,0,83.48420870151782
3,12,9,13,131,0,88.15762646243587
2,1,4,5,99,3,92.26073289940878
3,3,8,7,121,2,88.6959547304777
3,3,6,3,91,1,84.53907152087628
1,5,1,14,88,5,84.97
3,19,7,8,107,4,84.97
3,1,1,14,110,4,76.17630546558081
3,4,3,15,99,2,82.61568543829001
3,4,8,5,101,2,86.748944183539
2,17,9,5,102,1,79.53747152483753
1,14,3,13,99,2,84.63305122254249
1,18,1,5,90,1,88.187702158355
2,1,1,8,99,3,88.24314697599891
3,16,7,2,100,4,78.91740426362824
2,3,5,2,100,3,79.01167047592706
3,9,1,15,106,2,82.4129831720711
2,4,6,14,95,3,89.62089385948451
1,5,6,12,117,3,82.4467406686457
1,11,4,8,86,3,85.06245361902232
1,9,7,9,75,1,85.20263959692903
3,3,7,11,109,5,85.38018376592612
3,6,9,12,99,3,85.85954855458739
2,11,1,10,89,1,90.42135166556665
2,9,5,10,104,2,84.49891387587908
1,15,10,2,89,3,81.42093692787842
3,3,3,4,104,2,86.31801989483272
2,1,7,8,95,1,73.58540417717218
3,20,4,2,84,4,83.79981691079131
3,19,4,4,91,1,77.8071579575377
1,14,1,10,97,3,83.4518779123431
1,17,1,13,109,4,89.71113630777134
3,14,10,13,112,2,75.42632162690872
3,17,2,1,91,2,80.2410181787689
3,14,2,2,99,0,85.38272801131244
3,12,1,7,92,4,88.1656865225645
1,16,8,1,102,2,89.9227229163953
2,1,6,12,110,3,83.38719157928864
1,13,6,1,98,0,80.46635094363822
2,6,10,2,104,1,84.96228290441529
3,17,10,4,83,5,83.95656292508498
2,12,9,7,100,1,88.7984031478467
1,19,5,4,113,2,88.19815137821114
1,6,4,5,98,3,84.97
3,7,6,4,99,2,80.61539244626874
1,1,8,4,109,3,82.21013025061356
3,1,1,9,101,1,85.33603268301776
1,5,7,15,101,2,90.57445089501952
1,6,8,6,109,4,81.67831892080027
3,16,9,12,94,1,84.97
2,16,8,3,84,2,88.29169159699617
1,14,7,6,91,1,93.71965238442344
2,1,3,13,99,3,89.47789200138102
1,13,2,7,121,1,82.7943486619231
1,20,3,7,102,2,73.33333979682733
1,10,4,8,95,3,79.95598072009457
1,10,4,13,89,1,82.11519541059657
2,9,6,4,90,3,81.2776142004756
2,13,7,1,103,1,81.76464020838515
1,3,4,6,121,3,77.21235417842271
1,18,10,8,120,2,86.40009170891531
2,20,6,5,90,0,85.00239958304813
3,2,9,13,109,2,76.2662164070727
3,17,6,3,116,0,96.96405961658328
2,19,3,4,89,2,91.44980120573229
1,13,1,8,92,1,88.52631785038452
1,13,10,6,94,4,84.5156226423259
3,1,10,13,103,1,83.74564830900688
3,2,5,15,86,2,86.8548839527375
2,1,10,13,98,1,87.61093592597504
3,5,10,5,99,2,79.13093501195418
2,3,3,13,100,0,87.47091084469206
3,7,8,9,98,3,85.08173826414102
3,13,10,10,97,4,89.36077095625679
3,18,1,3,103,2,92.07568799343726
1,7,2,7,101,4,78.18308397998653
1,1,3,9,82,2,87.88269943165825
1,5,3,11,85,4,86.05429849804435
3,17,8,13,108,1,90.01210167725854
2,8,5,11,92,1,85.94622316483049
2,15,8,12,123,1,83.92469876673371
2,20,6,4,108,0,84.5662626759259
2,4,2,10,93,0,84.97
1,2,4,10,105,2,83.55022953591447
1,5,9,3,90,3,88.2391132816657
3,1,4,1,110,3,87.95506211607253
3,5,5,9,101,0,84.02507075672717
2,6,5,13,96,4,92.4225183830013
1,2,10,1,101,3,84.33953967522626
2,1,8,2,101,4,84.97
3,4,6,9,99,5,78.32765993325837
3,7,10,5,100,1,87.32687634000459
2,1,7,4,120,2,85.34157934701808
3,1,6,9,98,3,83.44292869344298
2,8,5,9,74,2,87.87409907515428
1,20,5,2,105,2,86.02555596971747
2,16,3,3,95,0,87.20069248677777
1,13,7,12,102,4,87.7490563212227
1,18,10,3,89,0,82.0127640516533
3,20,5,5,86,1,93.77940849157754
3,10,7,13,105,1,92.6183620615302
3,12,2,3,97,3,84.69250741898709
2,1,9,10,91,1,87.47324883496549
2,10,8,6,90,3,81.1199815054506
3,9,5,2,96,0,78.54601221334269
2,3,2,6,99,1,87.9257783601765
3,19,6,6,121,2,92.30482434583108
2,9,8,2,101,1,83.5895414614127
1,10,7,6,94,3,86.419640200164
1,19,8,6,90,2,80.60331678619131
3,16,4,6,105,6,77.32988054409248
2,18,3,12,106,1,82.56751308240597
2,14,7,13,102,2,84.71747248369783
1,3,2,14,90,0,89.92333197773115
1,2,5,5,98,1,78.86833804287147
3,1,7,7,88,2,79.82265265574136
1,18,1,13,97,3,79.81022346370843
3,9,4,15,97,0,91.63393861399236
1,13,2,12,109,3,93.18976638584212
1,2,6,5,108,2,94.5953817619589
2,7,1,11,101,1,91.5866211949444
1,16,7,1,84,3,86.42445431318124
1,19,3,12,95,3,84.9053597438416
3,15,1,9,114,2,88.59857660925638
1,11,8,3,109,1,84.14067273672836
3,1,7,2,113,4,92.6221269569649
1,7,2,10,104,1,87.83686690696325
1,20,7,6,97,2,83.53067884420767
3,8,3,8,99,2,82.01936242012013
2,10,9,2,91,2,85.79140030922552
3,5,8,4,102,1,84.34452577477126
